,unit_name,major_award_count,trr_count,unsustained_count,white,black,other,black_dominant_district,non_black_dominant_district,female,male,misconduct_rate_higher_than_11,misconduct_rate_higher_than_25
494,21,0,0,0,1,0,0,0,1,0,1,1,1
495,21,0,0,0,1,0,0,0,1,0,1,1,1
496,21,0,0,0,1,0,0,0,1,0,1,1,1
497,5,0,23,2,0,0,1,0,1,0,1,0,0
498,10,0,13,7,1,0,0,0,1,1,0,1,0
499,8,0,6,5,1,0,0,1,0,0,1,1,0
500,11,0,20,2,0,0,1,1,0,0,1,1,0
501,9,0,7,7,1,0,0,1,0,0,1,1,0
502,24,0,8,2,1,0,0,0,1,0,1,0,0
503,3,0,8,1,0,1,0,0,1,1,0,0,0
504,9,0,8,8,1,0,0,1,0,0,1,1,0
505,19,0,25,1,1,0,0,0,1,0,1,0,0
506,18,0,22,2,0,1,0,0,1,1,0,0,0
507,10,0,18,9,0,0,1,0,1,0,1,1,0
508,3,0,4,0,0,1,0,0,1,1,0,0,0
509,15,0,3,0,0,1,0,0,1,0,1,0,0
510,18,0,2,0,1,0,0,0,1,0,1,0,0
511,7,0,4,13,1,0,0,0,1,0,1,0,0
512,9,0,8,5,1,0,0,1,0,0,1,1,0
513,24,0,1,14,1,0,0,0,1,0,1,0,0
514,13,0,0,14,1,0,0,0,1,0,1,1,1
515,18,0,0,0,1,0,0,0,1,0,1,0,0
516,2,0,1,20,0,1,0,0,1,0,1,0,0
517,2,0,0,8,0,1,0,0,1,0,1,0,0
518,25,0,0,1,1,0,0,0,1,1,0,0,0
519,5,0,0,2,0,1,0,0,1,1,0,0,0
520,18,0,0,4,1,0,0,0,1,0,1,0,0
521,4,0,1,21,1,0,0,0,1,0,1,0,0
522,1,0,0,6,1,0,0,0,1,0,1,0,0
523,1,0,5,1,0,1,0,0,1,0,1,0,0
524,10,1,0,7,1,0,0,0,1,0,1,1,0
525,4,1,1,3,0,0,1,0,1,0,1,0,0
526,9,0,0,0,1,0,0,1,0,0,1,1,0
527,20,0,0,0,1,0,0,0,1,0,1,1,1
528,17,0,0,0,1,0,0,0,1,0,1,0,0
529,10,1,0,0,1,0,0,0,1,0,1,1,0
530,19,0,0,0,1,0,0,0,1,0,1,0,0
531,24,0,0,0,1,0,0,0,1,0,1,0,0
532,3,0,0,0,1,0,0,0,1,0,1,0,0
533,3,0,0,0,1,0,0,0,1,0,1,0,0
534,24,0,0,0,1,0,0,0,1,0,1,0,0
535,3,0,0,0,1,0,0,0,1,0,1,0,0
536,18,0,0,0,1,0,0,0,1,0,1,0,0
537,20,0,0,0,1,0,0,0,1,0,1,1,1
538,23,0,0,0,1,0,0,0,1,0,1,1,1
539,4,1,0,0,0,1,0,0,1,0,1,0,0
540,4,1,0,0,1,0,0,0,1,0,1,0,0
541,24,0,0,0,1,0,0,0,1,0,1,0,0
542,16,0,0,0,1,0,0,0,1,0,1,0,0
543,16,0,0,0,1,0,0,0,1,0,1,0,0
544,13,0,0,0,0,0,1,0,1,1,0,1,1
545,9,0,0,0,1,0,0,1,0,0,1,1,0
546,24,0,0,0,1,0,0,0,1,0,1,0,0
547,15,0,2,0,1,0,0,0,1,0,1,0,0
548,1,0,0,0,1,0,0,0,1,0,1,0,0
549,1,0,0,0,1,0,0,0,1,0,1,0,0
550,10,1,0,0,0,1,0,0,1,0,1,1,0
551,14,0,6,0,0,0,1,1,0,0,1,1,0
552,15,0,7,24,1,0,0,0,1,0,1,0,0
553,14,0,0,0,1,0,0,1,0,0,1,1,0
554,8,0,1,16,1,0,0,1,0,0,1,1,0
555,1,0,0,10,1,0,0,0,1,0,1,0,0
556,3,0,1,0,0,1,0,0,1,0,1,0,0
557,7,0,1,1,0,1,0,0,1,0,1,0,0
558,20,0,1,8,1,0,0,0,1,0,1,1,1
559,11,0,2,10,0,1,0,1,0,0,1,1,0
560,11,0,2,11,1,0,0,1,0,0,1,1,0
561,2,0,1,19,0,1,0,0,1,0,1,0,0
562,14,0,9,7,0,0,1,1,0,0,1,1,0
563,18,0,2,7,1,0,0,0,1,0,1,0,0
564,7,0,1,2,1,0,0,0,1,0,1,0,0
565,11,0,3,6,0,1,0,1,0,0,1,1,0
566,8,0,1,14,1,0,0,1,0,1,0,1,0
567,19,0,2,0,1,0,0,0,1,1,0,0,0
568,4,0,1,2,0,1,0,0,1,0,1,0,0
569,19,0,3,3,0,0,1,0,1,0,1,0,0
570,16,0,2,1,1,0,0,0,1,0,1,0,0
571,18,0,1,2,0,0,1,0,1,0,1,0,0
572,7,0,4,0,1,0,0,0,1,0,1,0,0
573,12,0,1,1,1,0,0,0,1,0,1,0,0
574,18,0,1,4,0,1,0,0,1,1,0,0,0
575,16,0,1,11,1,0,0,0,1,1,0,0,0
576,21,0,1,4,0,1,0,0,1,0,1,1,1
577,8,0,6,31,0,0,1,1,0,0,1,1,0
578,12,0,7,1,0,0,1,0,1,0,1,0,0
579,11,0,3,20,0,1,0,1,0,0,1,1,0
580,6,0,1,0,0,1,0,0,1,1,0,0,0
581,19,0,3,5,1,0,0,0,1,0,1,0,0
582,8,0,9,87,1,0,0,1,0,0,1,1,0
583,14,0,2,15,1,0,0,1,0,0,1,1,0
584,3,0,1,6,0,1,0,0,1,0,1,0,0
585,5,0,3,40,1,0,0,0,1,0,1,0,0
586,2,0,1,0,0,1,0,0,1,0,1,0,0
587,25,0,9,0,1,0,0,0,1,0,1,0,0
588,7,0,5,1,1,0,0,0,1,1,0,0,0
589,12,0,4,0,1,0,0,0,1,1,0,0,0
590,19,0,1,0,1,0,0,0,1,0,1,0,0
591,2,0,2,2,0,1,0,0,1,0,1,0,0
592,13,0,7,5,1,0,0,0,1,0,1,1,1
593,1,0,3,40,0,1,0,0,1,0,1,0,0
594,20,0,1,2,0,0,1,0,1,0,1,1,1
595,19,0,7,3,1,0,0,0,1,0,1,0,0
596,2,0,1,10,0,1,0,0,1,0,1,0,0
597,12,0,16,4,1,0,0,0,1,0,1,0,0
598,19,0,1,4,1,0,0,0,1,0,1,0,0
599,3,0,1,2,0,1,0,0,1,1,0,0,0
600,8,0,2,10,1,0,0,1,0,0,1,1,0
601,15,0,2,9,1,0,0,0,1,0,1,0,0
602,12,0,1,3,1,0,0,0,1,0,1,0,0
603,12,0,1,7,1,0,0,0,1,0,1,0,0
604,11,0,11,3,1,0,0,1,0,0,1,1,0
605,2,0,1,8,0,1,0,0,1,0,1,0,0
606,19,0,3,0,0,1,0,0,1,0,1,0,0
607,3,0,3,0,1,0,0,0,1,0,1,0,0
608,8,0,1,0,0,1,0,1,0,0,1,1,0
609,24,0,3,0,1,0,0,0,1,0,1,0,0
610,9,0,1,0,1,0,0,1,0,1,0,1,0
611,19,0,1,0,1,0,0,0,1,1,0,0,0
612,15,0,0,0,1,0,0,0,1,0,1,0,0
613,5,0,0,0,1,0,0,0,1,0,1,0,0
614,2,0,0,0,1,0,0,0,1,0,1,0,0
615,8,0,0,0,1,0,0,1,0,0,1,1,0
616,2,0,0,0,0,1,0,0,1,0,1,0,0
617,14,0,0,0,1,0,0,1,0,0,1,1,0
618,11,0,0,0,0,1,0,1,0,0,1,1,0
619,2,0,0,0,0,1,0,0,1,0,1,0,0
620,16,0,0,0,1,0,0,0,1,0,1,0,0
621,2,0,0,0,0,1,0,0,1,0,1,0,0
622,17,0,0,0,1,0,0,0,1,0,1,0,0
623,5,0,0,0,1,0,0,0,1,0,1,0,0
624,8,0,0,0,1,0,0,1,0,0,1,1,0
625,5,0,0,0,1,0,0,0,1,0,1,0,0
626,7,0,0,0,0,1,0,0,1,0,1,0,0
627,13,0,0,0,1,0,0,0,1,0,1,1,1
628,12,0,0,0,1,0,0,0,1,0,1,0,0
629,15,0,0,4,1,0,0,0,1,0,1,0,0
630,4,0,0,0,0,1,0,0,1,0,1,0,0
631,21,0,0,0,0,0,1,0,1,0,1,1,1
632,2,0,0,0,1,0,0,0,1,0,1,0,0
633,11,0,0,0,1,0,0,1,0,0,1,1,0
634,2,0,0,0,0,1,0,0,1,0,1,0,0
635,7,0,0,0,0,1,0,0,1,0,1,0,0
636,21,0,0,2,0,1,0,0,1,0,1,1,1
637,15,0,0,0,0,1,0,0,1,0,1,0,0
638,13,0,0,0,0,1,0,0,1,0,1,1,1
639,17,0,0,0,1,0,0,0,1,0,1,0,0
640,14,0,0,3,0,0,1,1,0,0,1,1,0
641,18,0,0,0,1,0,0,0,1,0,1,0,0
642,23,0,0,0,0,1,0,0,1,0,1,1,1
643,6,0,0,6,0,1,0,0,1,0,1,0,0
644,3,0,0,7,0,1,0,0,1,1,0,0,0
645,3,0,0,35,0,1,0,0,1,0,1,0,0
646,7,0,0,3,0,1,0,0,1,1,0,0,0
647,7,0,0,1,1,0,0,0,1,1,0,0,0
648,8,0,0,0,1,0,0,1,0,0,1,1,0
649,2,0,0,0,0,1,0,0,1,0,1,0,0
650,14,0,0,0,1,0,0,1,0,0,1,1,0
651,4,1,0,1,0,0,1,0,1,0,1,0,0
652,18,0,0,7,0,1,0,0,1,0,1,0,0
653,18,0,0,1,1,0,0,0,1,0,1,0,0
654,7,0,3,28,0,1,0,0,1,0,1,0,0
655,16,0,0,10,1,0,0,0,1,0,1,0,0
656,20,0,5,2,0,0,1,0,1,0,1,1,1
657,16,0,2,2,1,0,0,0,1,0,1,0,0
658,1,0,0,8,1,0,0,0,1,0,1,0,0
659,8,0,0,25,1,0,0,1,0,0,1,1,0
660,18,0,0,10,1,0,0,0,1,0,1,0,0
661,8,0,2,26,0,0,1,1,0,0,1,1,0
662,9,0,1,8,1,0,0,1,0,1,0,1,0
663,3,0,8,48,0,1,0,0,1,0,1,0,0
664,11,0,2,6,0,1,0,1,0,0,1,1,0
665,20,0,2,8,0,0,1,0,1,0,1,1,1
666,12,0,2,6,1,0,0,0,1,0,1,0,0
667,3,0,9,13,0,1,0,0,1,0,1,0,0
668,10,1,0,0,1,0,0,0,1,0,1,1,0
669,1,0,0,7,1,0,0,0,1,0,1,0,0
670,4,1,0,1,0,1,0,0,1,0,1,0,0
671,18,0,0,4,1,0,0,0,1,0,1,0,0
672,7,0,0,11,0,1,0,0,1,0,1,0,0
673,1,0,0,1,0,1,0,0,1,0,1,0,0
674,8,0,0,1,1,0,0,1,0,0,1,1,0
675,4,1,0,1,1,0,0,0,1,0,1,0,0
676,1,0,0,1,1,0,0,0,1,0,1,0,0
677,20,0,0,1,1,0,0,0,1,0,1,1,1
678,15,0,0,0,0,0,1,0,1,0,1,0,0
679,8,0,0,1,0,1,0,1,0,0,1,1,0
680,2,0,0,8,0,1,0,0,1,0,1,0,0
681,3,0,0,0,0,1,0,0,1,0,1,0,0
682,8,0,0,0,1,0,0,1,0,0,1,1,0
683,24,0,0,0,1,0,0,0,1,0,1,0,0
684,9,0,0,0,1,0,0,1,0,0,1,1,0
685,5,0,0,0,0,1,0,0,1,0,1,0,0
686,25,0,0,1,1,0,0,0,1,0,1,0,0
687,9,0,0,0,1,0,0,1,0,0,1,1,0
688,4,1,0,0,0,1,0,0,1,0,1,0,0
689,3,0,0,0,0,1,0,0,1,0,1,0,0
690,16,0,0,0,1,0,0,0,1,0,1,0,0
691,24,0,0,0,1,0,0,0,1,0,1,0,0
692,24,0,0,0,1,0,0,0,1,0,1,0,0
693,12,0,0,0,0,1,0,0,1,0,1,0,0
694,13,0,0,0,0,1,0,0,1,0,1,1,1
695,18,0,0,1,1,0,0,0,1,0,1,0,0
696,16,0,0,1,1,0,0,0,1,0,1,0,0
697,15,0,0,1,0,1,0,0,1,0,1,0,0
698,22,0,0,6,1,0,0,0,1,0,1,0,0
699,12,0,0,3,0,1,0,0,1,0,1,0,0
700,25,0,0,0,1,0,0,0,1,0,1,0,0
701,18,0,0,0,1,0,0,0,1,0,1,0,0
702,20,0,0,38,0,0,1,0,1,0,1,1,1
703,2,0,0,1,0,1,0,0,1,0,1,0,0
704,4,1,0,5,0,1,0,0,1,1,0,0,0
705,18,0,1,11,1,0,0,0,1,0,1,0,0
706,24,0,1,5,1,0,0,0,1,0,1,0,0
707,8,0,2,3,1,0,0,1,0,0,1,1,0
708,23,0,0,0,1,0,0,0,1,0,1,1,1
709,6,0,0,0,1,0,0,0,1,0,1,0,0
710,20,0,0,0,1,0,0,0,1,0,1,1,1
711,12,0,0,0,1,0,0,0,1,0,1,0,0
712,10,1,0,0,1,0,0,0,1,0,1,1,0
713,19,0,0,2,0,1,0,0,1,1,0,0,0
714,18,0,2,36,0,1,0,0,1,0,1,0,0
715,18,0,0,0,1,0,0,0,1,0,1,0,0
716,7,0,0,0,1,0,0,0,1,0,1,0,0
717,7,0,0,0,1,0,0,0,1,0,1,0,0
718,4,1,0,0,1,0,0,0,1,0,1,0,0
719,18,0,0,0,1,0,0,0,1,0,1,0,0
720,7,0,0,0,1,0,0,0,1,0,1,0,0
721,7,0,0,0,1,0,0,0,1,0,1,0,0
722,14,0,0,5,1,0,0,1,0,1,0,1,0
723,2,0,1,1,0,1,0,0,1,0,1,0,0
724,3,0,1,11,0,1,0,0,1,0,1,0,0
725,16,0,1,9,1,0,0,0,1,0,1,0,0
726,3,0,0,5,0,1,0,0,1,1,0,0,0
727,4,0,2,0,0,0,1,0,1,0,1,0,0
728,3,0,17,2,1,0,0,0,1,0,1,0,0
729,7,0,14,10,1,0,0,0,1,0,1,0,0
730,9,0,1,6,0,0,1,1,0,1,0,1,0
731,19,0,3,11,1,0,0,0,1,0,1,0,0
732,18,0,0,3,0,1,0,0,1,0,1,0,0
733,9,0,4,21,1,0,0,1,0,0,1,1,0
734,8,0,2,4,1,0,0,1,0,1,0,1,0
735,4,1,6,20,0,1,0,0,1,0,1,0,0
736,2,0,6,13,1,0,0,0,1,0,1,0,0
737,24,0,4,3,1,0,0,0,1,0,1,0,0
738,7,0,1,3,1,0,0,0,1,0,1,0,0
739,11,0,1,7,0,1,0,1,0,0,1,1,0
740,22,0,1,4,0,1,0,0,1,1,0,0,0
741,10,1,0,0,1,0,0,0,1,0,1,1,0
742,9,0,0,0,1,0,0,1,0,0,1,1,0
743,10,1,3,0,0,0,1,0,1,0,1,1,0
744,7,0,12,2,1,0,0,0,1,0,1,0,0
745,24,0,0,0,1,0,0,0,1,0,1,0,0
746,25,0,0,0,1,0,0,0,1,0,1,0,0
747,18,0,1,3,1,0,0,0,1,1,0,0,0
748,16,0,0,5,1,0,0,0,1,0,1,0,0
749,8,0,5,8,1,0,0,1,0,0,1,1,0
750,16,0,0,0,1,0,0,0,1,0,1,0,0
751,23,0,0,6,0,0,1,0,1,0,1,1,1
752,4,1,0,0,1,0,0,0,1,0,1,0,0
753,18,0,1,4,0,1,0,0,1,0,1,0,0
754,22,0,3,7,1,0,0,0,1,1,0,0,0
755,6,0,0,3,0,1,0,0,1,1,0,0,0
756,17,0,1,6,1,0,0,0,1,1,0,0,0
757,7,0,0,4,0,1,0,0,1,0,1,0,0
758,10,0,4,5,1,0,0,0,1,1,0,1,0
759,19,0,10,2,0,0,1,0,1,0,1,0,0
760,1,0,5,5,1,0,0,0,1,1,0,0,0
761,19,0,0,0,1,0,0,0,1,0,1,0,0
762,17,0,0,9,1,0,0,0,1,0,1,0,0
763,18,0,0,3,1,0,0,0,1,0,1,0,0
764,7,0,0,1,0,1,0,0,1,0,1,0,0
765,13,0,1,2,1,0,0,0,1,1,0,1,1
766,20,0,0,0,1,0,0,0,1,0,1,1,1
767,23,0,1,0,1,0,0,0,1,0,1,1,1
768,4,1,4,0,1,0,0,0,1,0,1,0,0
769,3,0,0,0,0,1,0,0,1,0,1,0,0
770,8,0,0,0,1,0,0,1,0,0,1,1,0
771,10,1,0,0,0,0,1,0,1,0,1,1,0
772,1,0,0,0,1,0,0,0,1,0,1,0,0
773,5,0,0,0,1,0,0,0,1,0,1,0,0
774,22,0,0,0,1,0,0,0,1,0,1,0,0
775,20,0,0,0,1,0,0,0,1,0,1,1,1
776,11,0,0,0,0,1,0,1,0,0,1,1,0
777,22,0,0,0,1,0,0,0,1,0,1,0,0
778,1,0,0,0,1,0,0,0,1,0,1,0,0
779,5,0,0,0,1,0,0,0,1,0,1,0,0
780,1,0,0,0,1,0,0,0,1,0,1,0,0
781,12,0,0,0,1,0,0,0,1,0,1,0,0
782,4,1,0,0,1,0,0,0,1,0,1,0,0
783,18,0,0,0,1,0,0,0,1,0,1,0,0
784,18,0,0,0,1,0,0,0,1,0,1,0,0
785,13,0,0,0,1,0,0,0,1,0,1,1,1
786,6,0,0,0,1,0,0,0,1,1,0,0,0
787,18,0,0,0,1,0,0,0,1,0,1,0,0
788,25,0,0,2,1,0,0,0,1,0,1,0,0
789,6,1,31,14,0,0,1,0,1,0,1,0,0
790,21,0,1,3,0,1,0,0,1,0,1,1,1
791,10,1,1,6,1,0,0,0,1,0,1,1,0
792,10,1,0,1,1,0,0,0,1,0,1,1,0
793,10,1,0,3,1,0,0,0,1,0,1,1,0
794,23,0,11,22,1,0,0,0,1,0,1,1,1
795,3,0,0,2,0,1,0,0,1,0,1,0,0
796,19,0,2,6,1,0,0,0,1,0,1,0,0
797,8,0,1,10,0,0,1,1,0,0,1,1,0
798,7,0,1,10,0,1,0,0,1,0,1,0,0
799,12,0,3,24,0,0,1,0,1,0,1,0,0
800,2,0,1,10,0,1,0,0,1,1,0,0,0
801,8,0,1,10,1,0,0,1,0,0,1,1,0
802,11,0,1,0,1,0,0,1,0,0,1,1,0
803,6,0,1,8,0,1,0,0,1,0,1,0,0
804,2,0,2,15,0,1,0,0,1,1,0,0,0
805,2,0,4,5,0,1,0,0,1,1,0,0,0
806,5,0,1,6,0,1,0,0,1,1,0,0,0
807,16,0,5,9,1,0,0,0,1,0,1,0,0
808,7,0,1,11,0,1,0,0,1,0,1,0,0
809,15,0,1,2,0,1,0,0,1,1,0,0,0
810,1,0,5,5,0,1,0,0,1,0,1,0,0
811,15,0,10,6,0,0,1,0,1,0,1,0,0
812,8,0,5,27,1,0,0,1,0,0,1,1,0
813,6,0,1,13,0,1,0,0,1,0,1,0,0
814,16,0,1,5,1,0,0,0,1,0,1,0,0
815,11,0,44,2,0,1,0,1,0,0,1,1,0
816,5,0,4,1,0,1,0,0,1,0,1,0,0
817,21,0,1,8,0,1,0,0,1,0,1,1,1
818,19,0,5,1,0,0,1,0,1,0,1,0,0
819,2,0,1,2,0,1,0,0,1,1,0,0,0
820,6,0,2,5,1,0,0,0,1,1,0,0,0
821,23,0,1,13,1,0,0,0,1,0,1,1,1
822,22,0,1,12,1,0,0,0,1,0,1,0,0
823,2,0,1,2,0,1,0,0,1,1,0,0,0
824,9,0,0,0,1,0,0,1,0,0,1,1,0
825,14,0,5,22,0,0,1,1,0,0,1,1,0
826,15,0,6,4,1,0,0,0,1,0,1,0,0
827,21,0,1,0,0,1,0,0,1,1,0,1,1
828,20,0,2,2,1,0,0,0,1,0,1,1,1
829,3,0,0,1,0,1,0,0,1,1,0,0,0
830,24,0,1,17,1,0,0,0,1,0,1,0,0
831,22,0,1,2,0,1,0,0,1,0,1,0,0
832,1,0,1,11,0,1,0,0,1,0,1,0,0
833,19,0,3,3,0,0,1,0,1,0,1,0,0
834,2,0,1,17,0,1,0,0,1,0,1,0,0
835,18,0,2,4,1,0,0,0,1,0,1,0,0
836,12,0,1,3,0,0,1,0,1,0,1,0,0
837,20,0,6,10,0,0,1,0,1,0,1,1,1
838,8,0,15,0,0,1,0,1,0,1,0,1,0
839,1,0,0,3,1,0,0,0,1,0,1,0,0
840,1,0,0,8,1,0,0,0,1,0,1,0,0
841,3,0,0,0,0,1,0,0,1,0,1,0,0
842,9,0,0,0,1,0,0,1,0,0,1,1,0
843,21,0,0,0,0,1,0,0,1,0,1,1,1
844,21,0,0,0,1,0,0,0,1,0,1,1,1
845,4,0,0,0,1,0,0,0,1,0,1,0,0
846,16,0,0,1,1,0,0,0,1,0,1,0,0
847,8,0,0,10,1,0,0,1,0,0,1,1,0
848,11,0,0,0,1,0,0,1,0,0,1,1,0
849,19,0,0,0,1,0,0,0,1,0,1,0,0
850,25,0,1,0,1,0,0,0,1,0,1,0,0
851,2,0,0,1,0,0,1,0,1,0,1,0,0
852,7,0,0,2,0,0,1,0,1,0,1,0,0
853,1,0,0,0,1,0,0,0,1,0,1,0,0
854,2,0,0,0,0,1,0,0,1,0,1,0,0
855,5,0,0,3,1,0,0,0,1,0,1,0,0
856,2,0,0,5,0,1,0,0,1,0,1,0,0
857,9,0,0,1,1,0,0,1,0,0,1,1,0
858,17,0,0,7,1,0,0,0,1,0,1,0,0
859,13,0,0,2,1,0,0,0,1,0,1,1,1
860,8,0,0,2,1,0,0,1,0,0,1,1,0
861,16,1,1,8,1,0,0,0,1,0,1,0,0
862,18,0,0,3,0,1,0,0,1,0,1,0,0
863,23,0,0,3,0,1,0,0,1,0,1,1,1
864,25,0,0,21,1,0,0,0,1,0,1,0,0
865,11,0,0,4,1,0,0,1,0,1,0,1,0
866,16,0,1,3,1,0,0,0,1,1,0,0,0
867,4,1,1,5,1,0,0,0,1,0,1,0,0
868,25,0,1,2,1,0,0,0,1,0,1,0,0
869,19,0,1,8,0,0,1,0,1,0,1,0,0
870,3,0,2,1,0,0,1,0,1,0,1,0,0
871,10,1,3,4,0,0,1,0,1,0,1,1,0
872,14,0,2,0,1,0,0,1,0,0,1,1,0
873,22,0,0,1,1,0,0,0,1,0,1,0,0
874,25,0,0,6,0,0,1,0,1,0,1,0,0
875,4,1,0,11,0,0,1,0,1,0,1,0,0
876,8,0,1,11,0,0,1,1,0,1,0,1,0
877,8,1,14,10,1,0,0,1,0,0,1,1,0
878,11,0,5,2,0,0,1,1,0,0,1,1,0
879,18,0,3,8,0,1,0,0,1,0,1,0,0
880,24,0,2,2,0,0,1,0,1,0,1,0,0
881,20,0,2,7,1,0,0,0,1,0,1,1,1
882,1,1,1,1,0,1,0,0,1,0,1,0,0
883,5,0,0,17,0,1,0,0,1,1,0,0,0
884,5,0,0,5,0,1,0,0,1,0,1,0,0
885,18,0,0,19,1,0,0,0,1,0,1,0,0
886,16,0,3,11,0,0,1,0,1,0,1,0,0
887,8,0,1,18,0,0,1,1,0,0,1,1,0
888,13,0,1,4,1,0,0,0,1,1,0,1,1
889,6,0,0,3,0,1,0,0,1,0,1,0,0
890,14,0,0,3,1,0,0,1,0,0,1,1,0
891,1,0,0,2,1,0,0,0,1,0,1,0,0
892,10,1,1,4,1,0,0,0,1,0,1,1,0
893,20,0,5,30,1,0,0,0,1,0,1,1,1
894,8,0,1,13,1,0,0,1,0,0,1,1,0
895,10,0,5,5,0,0,1,0,1,1,0,1,0
896,5,0,0,13,0,1,0,0,1,1,0,0,0
897,2,0,0,3,0,1,0,0,1,0,1,0,0
898,16,0,1,7,1,0,0,0,1,0,1,0,0
899,17,0,9,8,1,0,0,0,1,0,1,0,0
900,1,0,1,2,0,1,0,0,1,0,1,0,0
901,4,0,0,5,0,1,0,0,1,0,1,0,0
902,6,0,0,36,0,1,0,0,1,0,1,0,0
903,19,0,3,5,0,0,1,0,1,0,1,0,0
904,11,0,12,3,0,0,1,1,0,0,1,1,0
905,2,0,1,8,0,1,0,0,1,1,0,0,0
906,5,0,0,7,0,1,0,0,1,0,1,0,0
907,12,0,5,16,0,0,1,0,1,0,1,0,0
908,15,0,0,2,0,1,0,0,1,0,1,0,0
909,15,0,0,0,1,0,0,0,1,0,1,0,0
910,6,1,2,1,0,1,0,0,1,1,0,0,0
911,6,0,0,4,0,1,0,0,1,1,0,0,0
912,25,0,0,3,1,0,0,0,1,0,1,0,0
913,10,1,0,0,0,0,1,0,1,0,1,1,0
914,18,0,0,6,1,0,0,0,1,1,0,0,0
915,11,0,0,8,0,1,0,1,0,0,1,1,0
916,12,0,1,3,0,0,1,0,1,0,1,0,0
917,22,0,0,5,0,1,0,0,1,0,1,0,0
918,25,0,5,12,1,0,0,0,1,0,1,0,0
919,17,0,3,0,0,0,1,0,1,1,0,0,0
920,19,0,1,3,1,0,0,0,1,0,1,0,0
921,18,0,6,11,0,0,1,0,1,0,1,0,0
922,12,0,0,23,1,0,0,0,1,1,0,0,0
923,17,1,2,0,1,0,0,0,1,1,0,0,0
924,19,0,7,13,1,0,0,0,1,0,1,0,0
925,11,0,5,0,1,0,0,1,0,0,1,1,0
926,17,0,1,4,1,0,0,0,1,0,1,0,0
927,15,0,1,0,1,0,0,0,1,0,1,0,0
928,18,0,0,19,0,1,0,0,1,0,1,0,0
929,18,0,2,4,0,1,0,0,1,0,1,0,0
930,16,0,2,5,1,0,0,0,1,1,0,0,0
931,10,1,6,7,1,0,0,0,1,0,1,1,0
932,5,0,0,1,0,1,0,0,1,1,0,0,0
933,22,0,0,5,1,0,0,0,1,0,1,0,0
934,3,0,0,8,0,1,0,0,1,0,1,0,0
935,23,0,0,8,0,0,1,0,1,0,1,1,1
936,5,0,0,7,0,1,0,0,1,0,1,0,0
937,7,0,0,1,1,0,0,0,1,1,0,0,0
938,14,0,0,2,0,1,0,1,0,0,1,1,0
939,24,0,0,3,1,0,0,0,1,1,0,0,0
940,7,0,0,2,0,1,0,0,1,0,1,0,0
941,7,0,0,1,0,1,0,0,1,0,1,0,0
942,3,0,0,52,0,1,0,0,1,0,1,0,0
943,22,0,0,12,0,1,0,0,1,0,1,0,0
944,25,0,0,2,1,0,0,0,1,0,1,0,0
945,5,0,0,8,0,1,0,0,1,0,1,0,0
946,3,0,0,7,0,1,0,0,1,0,1,0,0
947,7,0,0,0,0,1,0,0,1,1,0,0,0
948,15,0,0,2,0,1,0,0,1,0,1,0,0
949,16,0,0,21,1,0,0,0,1,0,1,0,0
950,7,0,0,5,1,0,0,0,1,0,1,0,0
951,6,0,0,23,0,1,0,0,1,1,0,0,0
952,21,0,0,5,0,1,0,0,1,0,1,1,1
953,25,0,0,1,1,0,0,0,1,0,1,0,0
954,17,0,0,1,1,0,0,0,1,0,1,0,0
955,8,0,0,14,1,0,0,1,0,0,1,1,0
956,16,0,0,3,0,0,1,0,1,1,0,0,0
957,15,0,0,4,0,1,0,0,1,0,1,0,0
958,22,0,0,8,0,1,0,0,1,0,1,0,0
959,17,0,0,10,0,0,1,0,1,0,1,0,0
960,22,0,0,16,1,0,0,0,1,0,1,0,0
961,22,0,0,8,0,1,0,0,1,0,1,0,0
962,20,0,0,2,1,0,0,0,1,0,1,1,1
963,5,0,0,8,0,1,0,0,1,0,1,0,0
964,7,0,0,0,0,0,1,0,1,0,1,0,0
965,3,0,0,2,0,1,0,0,1,0,1,0,0
966,15,0,0,5,1,0,0,0,1,1,0,0,0
967,6,0,0,0,0,1,0,0,1,0,1,0,0
968,3,0,0,3,0,1,0,0,1,1,0,0,0
969,5,0,0,6,1,0,0,0,1,0,1,0,0
970,6,0,0,0,0,1,0,0,1,0,1,0,0
971,6,0,0,0,0,1,0,0,1,0,1,0,0
972,1,0,0,6,0,0,1,0,1,0,1,0,0
973,15,0,0,0,0,1,0,0,1,1,0,0,0
974,24,0,0,0,1,0,0,0,1,0,1,0,0
975,3,0,0,0,0,1,0,0,1,0,1,0,0
976,4,1,0,2,0,1,0,0,1,0,1,0,0
977,2,0,0,0,0,1,0,0,1,0,1,0,0
978,11,0,0,1,1,0,0,1,0,0,1,1,0
979,3,0,0,5,0,1,0,0,1,0,1,0,0
980,20,0,0,0,1,0,0,0,1,0,1,1,1
981,24,0,0,6,0,1,0,0,1,1,0,0,0
982,1,0,0,7,0,1,0,0,1,0,1,0,0
983,16,0,0,0,1,0,0,0,1,1,0,0,0
984,8,0,0,4,1,0,0,1,0,0,1,1,0
985,1,0,0,6,1,0,0,0,1,0,1,0,0
986,10,0,0,2,1,0,0,0,1,1,0,1,0
987,21,0,0,5,0,0,1,0,1,0,1,1,1
988,16,0,0,1,1,0,0,0,1,0,1,0,0
989,7,0,0,1,0,1,0,0,1,1,0,0,0
990,14,0,0,5,0,0,1,1,0,0,1,1,0
