,unit_name,major_award_count,trr_count,unsustained_count,white,black,other,black_dominant_district,non_black_dominant_district,female,male,misconduct_rate_higher_than_11,misconduct_rate_level
490,5,0,0,0,1,0,0,0,1,0,1,0,low
491,14,0,0,0,1,0,0,1,0,0,1,0,medium
492,21,0,0,1,1,0,0,0,1,0,1,0,high
493,21,0,0,3,1,0,0,0,1,0,1,0,high
494,21,0,0,0,1,0,0,0,1,0,1,0,high
495,21,0,0,0,1,0,0,0,1,0,1,0,high
496,21,0,0,0,1,0,0,0,1,0,1,0,high
497,5,0,23,2,0,0,1,0,1,0,1,0,low
498,10,0,13,7,1,0,0,0,1,1,0,0,medium
499,8,0,6,5,1,0,0,1,0,0,1,0,medium
500,11,0,20,2,0,0,1,1,0,0,1,0,medium
501,9,0,7,7,1,0,0,1,0,0,1,0,medium
502,24,0,8,2,1,0,0,0,1,0,1,0,low
503,3,0,8,1,0,1,0,0,1,1,0,0,low
504,9,0,8,8,1,0,0,1,0,0,1,0,medium
505,19,0,25,1,1,0,0,0,1,0,1,0,low
506,18,0,22,2,0,1,0,0,1,1,0,0,low
507,10,0,18,9,0,0,1,0,1,0,1,0,medium
508,3,0,4,0,0,1,0,0,1,1,0,0,low
509,15,0,3,0,0,1,0,0,1,0,1,0,low
510,18,0,2,0,1,0,0,0,1,0,1,0,low
511,7,0,4,13,1,0,0,0,1,0,1,0,low
512,9,0,8,5,1,0,0,1,0,0,1,0,medium
513,24,0,1,14,1,0,0,0,1,0,1,0,low
514,13,0,0,14,1,0,0,0,1,0,1,0,high
515,18,0,0,0,1,0,0,0,1,0,1,0,low
516,2,0,1,20,0,1,0,0,1,0,1,0,low
517,2,0,0,8,0,1,0,0,1,0,1,0,low
518,25,0,0,1,1,0,0,0,1,1,0,0,low
519,5,0,0,2,0,1,0,0,1,1,0,0,low
520,18,0,0,4,1,0,0,0,1,0,1,0,low
521,4,0,1,21,1,0,0,0,1,0,1,0,low
522,1,0,0,6,1,0,0,0,1,0,1,0,low
523,1,0,5,1,0,1,0,0,1,0,1,0,low
524,10,1,0,7,1,0,0,0,1,0,1,0,medium
525,4,1,1,3,0,0,1,0,1,0,1,0,low
526,9,0,0,0,1,0,0,1,0,0,1,0,medium
527,20,0,0,0,1,0,0,0,1,0,1,0,high
528,17,0,0,0,1,0,0,0,1,0,1,0,low
529,10,1,0,0,1,0,0,0,1,0,1,0,medium
530,19,0,0,0,1,0,0,0,1,0,1,0,low
531,24,0,0,0,1,0,0,0,1,0,1,0,low
532,3,0,0,0,1,0,0,0,1,0,1,0,low
533,3,0,0,0,1,0,0,0,1,0,1,0,low
534,24,0,0,0,1,0,0,0,1,0,1,0,low
535,3,0,0,0,1,0,0,0,1,0,1,0,low
536,18,0,0,0,1,0,0,0,1,0,1,0,low
537,20,0,0,0,1,0,0,0,1,0,1,0,high
538,23,0,0,0,1,0,0,0,1,0,1,0,high
539,4,1,0,0,0,1,0,0,1,0,1,0,low
540,4,1,0,0,1,0,0,0,1,0,1,0,low
541,24,0,0,0,1,0,0,0,1,0,1,0,low
542,16,0,0,0,1,0,0,0,1,0,1,0,low
543,16,0,0,0,1,0,0,0,1,0,1,0,low
544,13,0,0,0,0,0,1,0,1,1,0,0,high
545,9,0,0,0,1,0,0,1,0,0,1,0,medium
546,24,0,0,0,1,0,0,0,1,0,1,0,low
547,15,0,2,0,1,0,0,0,1,0,1,0,low
548,1,0,0,0,1,0,0,0,1,0,1,0,low
549,1,0,0,0,1,0,0,0,1,0,1,0,low
550,10,1,0,0,0,1,0,0,1,0,1,0,medium
551,14,0,6,0,0,0,1,1,0,0,1,0,medium
552,15,0,7,24,1,0,0,0,1,0,1,0,low
553,14,0,0,0,1,0,0,1,0,0,1,0,medium
554,8,0,1,16,1,0,0,1,0,0,1,0,medium
555,1,0,0,10,1,0,0,0,1,0,1,0,low
556,3,0,1,0,0,1,0,0,1,0,1,0,low
557,7,0,1,1,0,1,0,0,1,0,1,0,low
558,20,0,1,8,1,0,0,0,1,0,1,0,high
559,11,0,2,10,0,1,0,1,0,0,1,0,medium
560,11,0,2,11,1,0,0,1,0,0,1,0,medium
561,2,0,1,19,0,1,0,0,1,0,1,0,low
562,14,0,9,7,0,0,1,1,0,0,1,0,medium
563,18,0,2,7,1,0,0,0,1,0,1,0,low
564,7,0,1,2,1,0,0,0,1,0,1,0,low
565,11,0,3,6,0,1,0,1,0,0,1,0,medium
566,8,0,1,14,1,0,0,1,0,1,0,0,medium
567,19,0,2,0,1,0,0,0,1,1,0,0,low
568,4,0,1,2,0,1,0,0,1,0,1,0,low
569,19,0,3,3,0,0,1,0,1,0,1,0,low
570,16,0,2,1,1,0,0,0,1,0,1,0,low
571,18,0,1,2,0,0,1,0,1,0,1,0,low
572,7,0,4,0,1,0,0,0,1,0,1,0,low
573,12,0,1,1,1,0,0,0,1,0,1,0,low
574,18,0,1,4,0,1,0,0,1,1,0,0,low
575,16,0,1,11,1,0,0,0,1,1,0,0,low
576,21,0,1,4,0,1,0,0,1,0,1,0,high
577,8,0,6,31,0,0,1,1,0,0,1,0,medium
578,12,0,7,1,0,0,1,0,1,0,1,0,low
579,11,0,3,20,0,1,0,1,0,0,1,0,medium
580,6,0,1,0,0,1,0,0,1,1,0,0,low
581,19,0,3,5,1,0,0,0,1,0,1,0,low
582,8,0,9,87,1,0,0,1,0,0,1,0,medium
583,14,0,2,15,1,0,0,1,0,0,1,0,medium
584,3,0,1,6,0,1,0,0,1,0,1,0,low
585,5,0,3,40,1,0,0,0,1,0,1,0,low
586,2,0,1,0,0,1,0,0,1,0,1,0,low
587,25,0,9,0,1,0,0,0,1,0,1,0,low
588,7,0,5,1,1,0,0,0,1,1,0,0,low
589,12,0,4,0,1,0,0,0,1,1,0,0,low
590,19,0,1,0,1,0,0,0,1,0,1,0,low
591,2,0,2,2,0,1,0,0,1,0,1,0,low
592,13,0,7,5,1,0,0,0,1,0,1,0,high
593,1,0,3,40,0,1,0,0,1,0,1,0,low
594,20,0,1,2,0,0,1,0,1,0,1,0,high
595,19,0,7,3,1,0,0,0,1,0,1,0,low
596,2,0,1,10,0,1,0,0,1,0,1,0,low
597,12,0,16,4,1,0,0,0,1,0,1,0,low
598,19,0,1,4,1,0,0,0,1,0,1,0,low
599,3,0,1,2,0,1,0,0,1,1,0,0,low
600,8,0,2,10,1,0,0,1,0,0,1,0,medium
601,15,0,2,9,1,0,0,0,1,0,1,0,low
602,12,0,1,3,1,0,0,0,1,0,1,0,low
603,12,0,1,7,1,0,0,0,1,0,1,0,low
604,11,0,11,3,1,0,0,1,0,0,1,0,medium
605,2,0,1,8,0,1,0,0,1,0,1,0,low
606,19,0,3,0,0,1,0,0,1,0,1,0,low
607,3,0,3,0,1,0,0,0,1,0,1,0,low
608,8,0,1,0,0,1,0,1,0,0,1,0,medium
609,24,0,3,0,1,0,0,0,1,0,1,0,low
610,9,0,1,0,1,0,0,1,0,1,0,0,medium
611,19,0,1,0,1,0,0,0,1,1,0,0,low
612,15,0,0,0,1,0,0,0,1,0,1,0,low
613,5,0,0,0,1,0,0,0,1,0,1,0,low
614,2,0,0,0,1,0,0,0,1,0,1,0,low
615,8,0,0,0,1,0,0,1,0,0,1,0,medium
616,2,0,0,0,0,1,0,0,1,0,1,0,low
617,14,0,0,0,1,0,0,1,0,0,1,0,medium
618,11,0,0,0,0,1,0,1,0,0,1,0,medium
619,2,0,0,0,0,1,0,0,1,0,1,0,low
620,16,0,0,0,1,0,0,0,1,0,1,0,low
621,2,0,0,0,0,1,0,0,1,0,1,0,low
622,17,0,0,0,1,0,0,0,1,0,1,0,low
623,5,0,0,0,1,0,0,0,1,0,1,0,low
624,8,0,0,0,1,0,0,1,0,0,1,0,medium
625,5,0,0,0,1,0,0,0,1,0,1,0,low
626,7,0,0,0,0,1,0,0,1,0,1,0,low
627,13,0,0,0,1,0,0,0,1,0,1,0,high
628,12,0,0,0,1,0,0,0,1,0,1,0,low
629,15,0,0,4,1,0,0,0,1,0,1,0,low
630,4,0,0,0,0,1,0,0,1,0,1,0,low
631,21,0,0,0,0,0,1,0,1,0,1,0,high
632,2,0,0,0,1,0,0,0,1,0,1,0,low
633,11,0,0,0,1,0,0,1,0,0,1,0,medium
634,2,0,0,0,0,1,0,0,1,0,1,0,low
635,7,0,0,0,0,1,0,0,1,0,1,0,low
636,21,0,0,2,0,1,0,0,1,0,1,0,high
637,15,0,0,0,0,1,0,0,1,0,1,0,low
638,13,0,0,0,0,1,0,0,1,0,1,0,high
639,17,0,0,0,1,0,0,0,1,0,1,0,low
640,14,0,0,3,0,0,1,1,0,0,1,0,medium
641,18,0,0,0,1,0,0,0,1,0,1,0,low
642,23,0,0,0,0,1,0,0,1,0,1,0,high
643,6,0,0,6,0,1,0,0,1,0,1,0,low
644,3,0,0,7,0,1,0,0,1,1,0,0,low
645,3,0,0,35,0,1,0,0,1,0,1,0,low
646,7,0,0,3,0,1,0,0,1,1,0,0,low
647,7,0,0,1,1,0,0,0,1,1,0,0,low
648,8,0,0,0,1,0,0,1,0,0,1,0,medium
649,2,0,0,0,0,1,0,0,1,0,1,0,low
650,14,0,0,0,1,0,0,1,0,0,1,0,medium
651,4,1,0,1,0,0,1,0,1,0,1,0,low
652,18,0,0,7,0,1,0,0,1,0,1,0,low
653,18,0,0,1,1,0,0,0,1,0,1,0,low
654,7,0,3,28,0,1,0,0,1,0,1,0,low
655,16,0,0,10,1,0,0,0,1,0,1,0,low
656,20,0,5,2,0,0,1,0,1,0,1,0,high
657,16,0,2,2,1,0,0,0,1,0,1,0,low
658,1,0,0,8,1,0,0,0,1,0,1,0,low
659,8,0,0,25,1,0,0,1,0,0,1,0,medium
660,18,0,0,10,1,0,0,0,1,0,1,0,low
661,8,0,2,26,0,0,1,1,0,0,1,0,medium
662,9,0,1,8,1,0,0,1,0,1,0,0,medium
663,3,0,8,48,0,1,0,0,1,0,1,0,low
664,11,0,2,6,0,1,0,1,0,0,1,0,medium
665,20,0,2,8,0,0,1,0,1,0,1,0,high
666,12,0,2,6,1,0,0,0,1,0,1,0,low
667,3,0,9,13,0,1,0,0,1,0,1,0,low
668,10,1,0,0,1,0,0,0,1,0,1,0,medium
669,1,0,0,7,1,0,0,0,1,0,1,0,low
670,4,1,0,1,0,1,0,0,1,0,1,0,low
671,18,0,0,4,1,0,0,0,1,0,1,0,low
672,7,0,0,11,0,1,0,0,1,0,1,0,low
673,1,0,0,1,0,1,0,0,1,0,1,0,low
674,8,0,0,1,1,0,0,1,0,0,1,0,medium
675,4,1,0,1,1,0,0,0,1,0,1,0,low
676,1,0,0,1,1,0,0,0,1,0,1,0,low
677,20,0,0,1,1,0,0,0,1,0,1,0,high
678,15,0,0,0,0,0,1,0,1,0,1,0,low
679,8,0,0,1,0,1,0,1,0,0,1,0,medium
680,2,0,0,8,0,1,0,0,1,0,1,0,low
681,3,0,0,0,0,1,0,0,1,0,1,0,low
682,8,0,0,0,1,0,0,1,0,0,1,0,medium
683,24,0,0,0,1,0,0,0,1,0,1,0,low
684,9,0,0,0,1,0,0,1,0,0,1,0,medium
685,5,0,0,0,0,1,0,0,1,0,1,0,low
686,25,0,0,1,1,0,0,0,1,0,1,0,low
687,9,0,0,0,1,0,0,1,0,0,1,0,medium
688,4,1,0,0,0,1,0,0,1,0,1,0,low
689,3,0,0,0,0,1,0,0,1,0,1,0,low
690,16,0,0,0,1,0,0,0,1,0,1,0,low
691,24,0,0,0,1,0,0,0,1,0,1,0,low
692,24,0,0,0,1,0,0,0,1,0,1,0,low
693,12,0,0,0,0,1,0,0,1,0,1,0,low
694,13,0,0,0,0,1,0,0,1,0,1,0,high
695,18,0,0,1,1,0,0,0,1,0,1,0,low
696,16,0,0,1,1,0,0,0,1,0,1,0,low
697,15,0,0,1,0,1,0,0,1,0,1,0,low
698,22,0,0,6,1,0,0,0,1,0,1,0,low
699,12,0,0,3,0,1,0,0,1,0,1,0,low
700,25,0,0,0,1,0,0,0,1,0,1,0,low
701,18,0,0,0,1,0,0,0,1,0,1,0,low
702,20,0,0,38,0,0,1,0,1,0,1,0,high
703,2,0,0,1,0,1,0,0,1,0,1,0,low
704,4,1,0,5,0,1,0,0,1,1,0,0,low
705,18,0,1,11,1,0,0,0,1,0,1,0,low
706,24,0,1,5,1,0,0,0,1,0,1,0,low
707,8,0,2,3,1,0,0,1,0,0,1,0,medium
708,23,0,0,0,1,0,0,0,1,0,1,0,high
709,6,0,0,0,1,0,0,0,1,0,1,0,low
710,20,0,0,0,1,0,0,0,1,0,1,0,high
711,12,0,0,0,1,0,0,0,1,0,1,0,low
712,10,1,0,0,1,0,0,0,1,0,1,0,medium
713,19,0,0,2,0,1,0,0,1,1,0,0,low
714,18,0,2,36,0,1,0,0,1,0,1,0,low
715,18,0,0,0,1,0,0,0,1,0,1,0,low
716,7,0,0,0,1,0,0,0,1,0,1,0,low
717,7,0,0,0,1,0,0,0,1,0,1,0,low
718,4,1,0,0,1,0,0,0,1,0,1,0,low
719,18,0,0,0,1,0,0,0,1,0,1,0,low
720,7,0,0,0,1,0,0,0,1,0,1,0,low
721,7,0,0,0,1,0,0,0,1,0,1,0,low
722,14,0,0,5,1,0,0,1,0,1,0,0,medium
723,2,0,1,1,0,1,0,0,1,0,1,0,low
724,3,0,1,11,0,1,0,0,1,0,1,0,low
725,16,0,1,9,1,0,0,0,1,0,1,0,low
726,3,0,0,5,0,1,0,0,1,1,0,0,low
727,4,0,2,0,0,0,1,0,1,0,1,0,low
728,3,0,17,2,1,0,0,0,1,0,1,0,low
729,7,0,14,10,1,0,0,0,1,0,1,0,low
730,9,0,1,6,0,0,1,1,0,1,0,0,medium
731,19,0,3,11,1,0,0,0,1,0,1,0,low
732,18,0,0,3,0,1,0,0,1,0,1,0,low
733,9,0,4,21,1,0,0,1,0,0,1,0,medium
734,8,0,2,4,1,0,0,1,0,1,0,0,medium
735,4,1,6,20,0,1,0,0,1,0,1,0,low
736,2,0,6,13,1,0,0,0,1,0,1,0,low
737,24,0,4,3,1,0,0,0,1,0,1,0,low
738,7,0,1,3,1,0,0,0,1,0,1,0,low
739,11,0,1,7,0,1,0,1,0,0,1,0,medium
740,22,0,1,4,0,1,0,0,1,1,0,0,low
741,10,1,0,0,1,0,0,0,1,0,1,0,medium
742,9,0,0,0,1,0,0,1,0,0,1,0,medium
743,10,1,3,0,0,0,1,0,1,0,1,0,medium
744,7,0,12,2,1,0,0,0,1,0,1,0,low
745,24,0,0,0,1,0,0,0,1,0,1,0,low
746,25,0,0,0,1,0,0,0,1,0,1,0,low
747,18,0,1,3,1,0,0,0,1,1,0,0,low
748,16,0,0,5,1,0,0,0,1,0,1,0,low
749,8,0,5,8,1,0,0,1,0,0,1,0,medium
750,16,0,0,0,1,0,0,0,1,0,1,0,low
751,23,0,0,6,0,0,1,0,1,0,1,0,high
752,4,1,0,0,1,0,0,0,1,0,1,0,low
753,18,0,1,4,0,1,0,0,1,0,1,0,low
754,22,0,3,7,1,0,0,0,1,1,0,0,low
755,6,0,0,3,0,1,0,0,1,1,0,0,low
756,17,0,1,6,1,0,0,0,1,1,0,0,low
757,7,0,0,4,0,1,0,0,1,0,1,0,low
758,10,0,4,5,1,0,0,0,1,1,0,0,medium
759,19,0,10,2,0,0,1,0,1,0,1,0,low
760,1,0,5,5,1,0,0,0,1,1,0,0,low
761,19,0,0,0,1,0,0,0,1,0,1,0,low
762,17,0,0,9,1,0,0,0,1,0,1,0,low
763,18,0,0,3,1,0,0,0,1,0,1,0,low
764,7,0,0,1,0,1,0,0,1,0,1,0,low
765,13,0,1,2,1,0,0,0,1,1,0,0,high
766,20,0,0,0,1,0,0,0,1,0,1,0,high
767,23,0,1,0,1,0,0,0,1,0,1,0,high
768,4,1,4,0,1,0,0,0,1,0,1,0,low
769,3,0,0,0,0,1,0,0,1,0,1,0,low
770,8,0,0,0,1,0,0,1,0,0,1,0,medium
771,10,1,0,0,0,0,1,0,1,0,1,0,medium
772,1,0,0,0,1,0,0,0,1,0,1,0,low
773,5,0,0,0,1,0,0,0,1,0,1,0,low
774,22,0,0,0,1,0,0,0,1,0,1,0,low
775,20,0,0,0,1,0,0,0,1,0,1,0,high
776,11,0,0,0,0,1,0,1,0,0,1,0,medium
777,22,0,0,0,1,0,0,0,1,0,1,0,low
778,1,0,0,0,1,0,0,0,1,0,1,0,low
779,5,0,0,0,1,0,0,0,1,0,1,0,low
780,1,0,0,0,1,0,0,0,1,0,1,0,low
781,12,0,0,0,1,0,0,0,1,0,1,0,low
782,4,1,0,0,1,0,0,0,1,0,1,0,low
783,18,0,0,0,1,0,0,0,1,0,1,0,low
784,18,0,0,0,1,0,0,0,1,0,1,0,low
785,13,0,0,0,1,0,0,0,1,0,1,0,high
786,6,0,0,0,1,0,0,0,1,1,0,0,low
787,18,0,0,0,1,0,0,0,1,0,1,0,low
788,25,0,0,2,1,0,0,0,1,0,1,0,low
789,6,1,31,14,0,0,1,0,1,0,1,0,low
790,21,0,1,3,0,1,0,0,1,0,1,0,high
791,10,1,1,6,1,0,0,0,1,0,1,0,medium
792,10,1,0,1,1,0,0,0,1,0,1,0,medium
793,10,1,0,3,1,0,0,0,1,0,1,0,medium
794,23,0,11,22,1,0,0,0,1,0,1,0,high
795,3,0,0,2,0,1,0,0,1,0,1,0,low
796,19,0,2,6,1,0,0,0,1,0,1,0,low
797,8,0,1,10,0,0,1,1,0,0,1,0,medium
798,7,0,1,10,0,1,0,0,1,0,1,0,low
799,12,0,3,24,0,0,1,0,1,0,1,0,low
800,2,0,1,10,0,1,0,0,1,1,0,0,low
801,8,0,1,10,1,0,0,1,0,0,1,0,medium
802,11,0,1,0,1,0,0,1,0,0,1,0,medium
803,6,0,1,8,0,1,0,0,1,0,1,0,low
804,2,0,2,15,0,1,0,0,1,1,0,0,low
805,2,0,4,5,0,1,0,0,1,1,0,0,low
806,5,0,1,6,0,1,0,0,1,1,0,0,low
807,16,0,5,9,1,0,0,0,1,0,1,0,low
808,7,0,1,11,0,1,0,0,1,0,1,0,low
809,15,0,1,2,0,1,0,0,1,1,0,0,low
810,1,0,5,5,0,1,0,0,1,0,1,0,low
811,15,0,10,6,0,0,1,0,1,0,1,0,low
812,8,0,5,27,1,0,0,1,0,0,1,0,medium
813,6,0,1,13,0,1,0,0,1,0,1,0,low
814,16,0,1,5,1,0,0,0,1,0,1,0,low
815,11,0,44,2,0,1,0,1,0,0,1,0,medium
816,5,0,4,1,0,1,0,0,1,0,1,0,low
817,21,0,1,8,0,1,0,0,1,0,1,0,high
818,19,0,5,1,0,0,1,0,1,0,1,0,low
819,2,0,1,2,0,1,0,0,1,1,0,0,low
820,6,0,2,5,1,0,0,0,1,1,0,0,low
821,23,0,1,13,1,0,0,0,1,0,1,0,high
822,22,0,1,12,1,0,0,0,1,0,1,0,low
823,2,0,1,2,0,1,0,0,1,1,0,0,low
824,9,0,0,0,1,0,0,1,0,0,1,0,medium
825,14,0,5,22,0,0,1,1,0,0,1,0,medium
826,15,0,6,4,1,0,0,0,1,0,1,0,low
827,21,0,1,0,0,1,0,0,1,1,0,0,high
828,20,0,2,2,1,0,0,0,1,0,1,0,high
829,3,0,0,1,0,1,0,0,1,1,0,0,low
830,24,0,1,17,1,0,0,0,1,0,1,0,low
831,22,0,1,2,0,1,0,0,1,0,1,0,low
832,1,0,1,11,0,1,0,0,1,0,1,0,low
833,19,0,3,3,0,0,1,0,1,0,1,0,low
834,2,0,1,17,0,1,0,0,1,0,1,0,low
835,18,0,2,4,1,0,0,0,1,0,1,0,low
836,12,0,1,3,0,0,1,0,1,0,1,0,low
837,20,0,6,10,0,0,1,0,1,0,1,0,high
838,8,0,15,0,0,1,0,1,0,1,0,0,medium
839,1,0,0,3,1,0,0,0,1,0,1,0,low
840,1,0,0,8,1,0,0,0,1,0,1,0,low
841,3,0,0,0,0,1,0,0,1,0,1,0,low
842,9,0,0,0,1,0,0,1,0,0,1,0,medium
843,21,0,0,0,0,1,0,0,1,0,1,0,high
844,21,0,0,0,1,0,0,0,1,0,1,0,high
845,4,0,0,0,1,0,0,0,1,0,1,0,low
846,16,0,0,1,1,0,0,0,1,0,1,0,low
847,8,0,0,10,1,0,0,1,0,0,1,0,medium
848,11,0,0,0,1,0,0,1,0,0,1,0,medium
849,19,0,0,0,1,0,0,0,1,0,1,0,low
850,25,0,1,0,1,0,0,0,1,0,1,0,low
851,2,0,0,1,0,0,1,0,1,0,1,0,low
852,7,0,0,2,0,0,1,0,1,0,1,0,low
853,1,0,0,0,1,0,0,0,1,0,1,0,low
854,2,0,0,0,0,1,0,0,1,0,1,0,low
855,5,0,0,3,1,0,0,0,1,0,1,0,low
856,2,0,0,5,0,1,0,0,1,0,1,0,low
857,9,0,0,1,1,0,0,1,0,0,1,0,medium
858,17,0,0,7,1,0,0,0,1,0,1,0,low
859,13,0,0,2,1,0,0,0,1,0,1,0,high
860,8,0,0,2,1,0,0,1,0,0,1,0,medium
861,16,1,1,8,1,0,0,0,1,0,1,0,low
862,18,0,0,3,0,1,0,0,1,0,1,0,low
863,23,0,0,3,0,1,0,0,1,0,1,0,high
864,25,0,0,21,1,0,0,0,1,0,1,0,low
865,11,0,0,4,1,0,0,1,0,1,0,0,medium
866,16,0,1,3,1,0,0,0,1,1,0,0,low
867,4,1,1,5,1,0,0,0,1,0,1,0,low
868,25,0,1,2,1,0,0,0,1,0,1,0,low
869,19,0,1,8,0,0,1,0,1,0,1,0,low
870,3,0,2,1,0,0,1,0,1,0,1,0,low
871,10,1,3,4,0,0,1,0,1,0,1,0,medium
872,14,0,2,0,1,0,0,1,0,0,1,0,medium
873,22,0,0,1,1,0,0,0,1,0,1,0,low
874,25,0,0,6,0,0,1,0,1,0,1,0,low
875,4,1,0,11,0,0,1,0,1,0,1,0,low
876,8,0,1,11,0,0,1,1,0,1,0,0,medium
877,8,1,14,10,1,0,0,1,0,0,1,0,medium
878,11,0,5,2,0,0,1,1,0,0,1,0,medium
879,18,0,3,8,0,1,0,0,1,0,1,0,low
880,24,0,2,2,0,0,1,0,1,0,1,0,low
881,20,0,2,7,1,0,0,0,1,0,1,0,high
882,1,1,1,1,0,1,0,0,1,0,1,0,low
883,5,0,0,17,0,1,0,0,1,1,0,0,low
884,5,0,0,5,0,1,0,0,1,0,1,0,low
885,18,0,0,19,1,0,0,0,1,0,1,0,low
886,16,0,3,11,0,0,1,0,1,0,1,0,low
887,8,0,1,18,0,0,1,1,0,0,1,0,medium
888,13,0,1,4,1,0,0,0,1,1,0,0,high
889,6,0,0,3,0,1,0,0,1,0,1,0,low
890,14,0,0,3,1,0,0,1,0,0,1,0,medium
891,1,0,0,2,1,0,0,0,1,0,1,0,low
892,10,1,1,4,1,0,0,0,1,0,1,0,medium
893,20,0,5,30,1,0,0,0,1,0,1,0,high
894,8,0,1,13,1,0,0,1,0,0,1,0,medium
895,10,0,5,5,0,0,1,0,1,1,0,0,medium
896,5,0,0,13,0,1,0,0,1,1,0,0,low
897,2,0,0,3,0,1,0,0,1,0,1,0,low
898,16,0,1,7,1,0,0,0,1,0,1,0,low
899,17,0,9,8,1,0,0,0,1,0,1,0,low
900,1,0,1,2,0,1,0,0,1,0,1,0,low
901,4,0,0,5,0,1,0,0,1,0,1,0,low
902,6,0,0,36,0,1,0,0,1,0,1,0,low
903,19,0,3,5,0,0,1,0,1,0,1,0,low
904,11,0,12,3,0,0,1,1,0,0,1,0,medium
905,2,0,1,8,0,1,0,0,1,1,0,0,low
906,5,0,0,7,0,1,0,0,1,0,1,0,low
907,12,0,5,16,0,0,1,0,1,0,1,0,low
908,15,0,0,2,0,1,0,0,1,0,1,0,low
909,15,0,0,0,1,0,0,0,1,0,1,0,low
910,6,1,2,1,0,1,0,0,1,1,0,0,low
911,6,0,0,4,0,1,0,0,1,1,0,0,low
912,25,0,0,3,1,0,0,0,1,0,1,0,low
913,10,1,0,0,0,0,1,0,1,0,1,0,medium
914,18,0,0,6,1,0,0,0,1,1,0,0,low
915,11,0,0,8,0,1,0,1,0,0,1,0,medium
916,12,0,1,3,0,0,1,0,1,0,1,0,low
917,22,0,0,5,0,1,0,0,1,0,1,0,low
918,25,0,5,12,1,0,0,0,1,0,1,0,low
919,17,0,3,0,0,0,1,0,1,1,0,0,low
920,19,0,1,3,1,0,0,0,1,0,1,0,low
921,18,0,6,11,0,0,1,0,1,0,1,0,low
922,12,0,0,23,1,0,0,0,1,1,0,0,low
923,17,1,2,0,1,0,0,0,1,1,0,0,low
924,19,0,7,13,1,0,0,0,1,0,1,0,low
925,11,0,5,0,1,0,0,1,0,0,1,0,medium
926,17,0,1,4,1,0,0,0,1,0,1,0,low
927,15,0,1,0,1,0,0,0,1,0,1,0,low
928,18,0,0,19,0,1,0,0,1,0,1,0,low
929,18,0,2,4,0,1,0,0,1,0,1,0,low
930,16,0,2,5,1,0,0,0,1,1,0,0,low
931,10,1,6,7,1,0,0,0,1,0,1,0,medium
932,5,0,0,1,0,1,0,0,1,1,0,0,low
933,22,0,0,5,1,0,0,0,1,0,1,0,low
934,3,0,0,8,0,1,0,0,1,0,1,0,low
935,23,0,0,8,0,0,1,0,1,0,1,0,high
936,5,0,0,7,0,1,0,0,1,0,1,0,low
937,7,0,0,1,1,0,0,0,1,1,0,0,low
938,14,0,0,2,0,1,0,1,0,0,1,0,medium
939,24,0,0,3,1,0,0,0,1,1,0,0,low
940,7,0,0,2,0,1,0,0,1,0,1,0,low
941,7,0,0,1,0,1,0,0,1,0,1,0,low
942,3,0,0,52,0,1,0,0,1,0,1,0,low
943,22,0,0,12,0,1,0,0,1,0,1,0,low
944,25,0,0,2,1,0,0,0,1,0,1,0,low
945,5,0,0,8,0,1,0,0,1,0,1,0,low
946,3,0,0,7,0,1,0,0,1,0,1,0,low
947,7,0,0,0,0,1,0,0,1,1,0,0,low
948,15,0,0,2,0,1,0,0,1,0,1,0,low
949,16,0,0,21,1,0,0,0,1,0,1,0,low
950,7,0,0,5,1,0,0,0,1,0,1,0,low
951,6,0,0,23,0,1,0,0,1,1,0,0,low
952,21,0,0,5,0,1,0,0,1,0,1,0,high
953,25,0,0,1,1,0,0,0,1,0,1,0,low
954,17,0,0,1,1,0,0,0,1,0,1,0,low
955,8,0,0,14,1,0,0,1,0,0,1,0,medium
956,16,0,0,3,0,0,1,0,1,1,0,0,low
957,15,0,0,4,0,1,0,0,1,0,1,0,low
958,22,0,0,8,0,1,0,0,1,0,1,0,low
959,17,0,0,10,0,0,1,0,1,0,1,0,low
960,22,0,0,16,1,0,0,0,1,0,1,0,low
961,22,0,0,8,0,1,0,0,1,0,1,0,low
962,20,0,0,2,1,0,0,0,1,0,1,0,high
963,5,0,0,8,0,1,0,0,1,0,1,0,low
964,7,0,0,0,0,0,1,0,1,0,1,0,low
965,3,0,0,2,0,1,0,0,1,0,1,0,low
966,15,0,0,5,1,0,0,0,1,1,0,0,low
967,6,0,0,0,0,1,0,0,1,0,1,0,low
968,3,0,0,3,0,1,0,0,1,1,0,0,low
969,5,0,0,6,1,0,0,0,1,0,1,0,low
970,6,0,0,0,0,1,0,0,1,0,1,0,low
971,6,0,0,0,0,1,0,0,1,0,1,0,low
972,1,0,0,6,0,0,1,0,1,0,1,0,low
973,15,0,0,0,0,1,0,0,1,1,0,0,low
974,24,0,0,0,1,0,0,0,1,0,1,0,low
975,3,0,0,0,0,1,0,0,1,0,1,0,low
976,4,1,0,2,0,1,0,0,1,0,1,0,low
977,2,0,0,0,0,1,0,0,1,0,1,0,low
978,11,0,0,1,1,0,0,1,0,0,1,0,medium
979,3,0,0,5,0,1,0,0,1,0,1,0,low
980,20,0,0,0,1,0,0,0,1,0,1,0,high
981,24,0,0,6,0,1,0,0,1,1,0,0,low
982,1,0,0,7,0,1,0,0,1,0,1,0,low
